"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",2,"Chaim Schalk",1986-04-23,31.0308008,77,"Canada","Reid Priddy",1977-10-01,39.5893224,76,"United States","Q32","Aaron Wexler",1983-04-08,34.072553,72,"United States","Joel Blocksom",1992-09-13,24.6379192,78,"United States","Q33","21-12, 21-12","0:40","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",3,"Anthony Unger",1986-07-14,30.8062971,,"United States","Chris Fleming",1987-04-03,30.0862423,72,"United States","Q17","John Schwengel",2000-04-17,17.045859,,"United States","Robert deAurora",1981-03-28,36.1013005,76,"United States","Q48","18-21, 21-11, 15-13","0:59","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",4,"Matt Motter",1984-08-06,32.7419576,,"United States","Paul Araiza",1981-10-29,35.5126626,73,"United States","Q16","Jhony Salvador",1993-03-20,24.1232033,,"United States","Joey Shimkonis",1971-02-18,46.2067077,72,"United States","Q49","21-16, 21-11","0:41","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",5,"Ben Vaught",1996-10-26,20.5201916,,"United States","Branden Clemens",1994-06-25,22.8583162,79,"United States","16, Q9","Andrew Ellis",1981-11-11,35.4770705,,"United States","Brian Chapman",1971-10-19,45.54141,,"United States","Q56","19-21, 21-17, 15-12","1:02","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",6,"Christopher Long",1993-11-09,23.4825462,,"United States","Kyle Stevenson",1992-08-16,24.7145791,76,"United States","Q24","Justin Phipps",1978-05-09,38.9869952,74,"United States","Matthew Clayton",1994-10-03,22.5845311,,"United States","Q41","21-15, 14-21, 15-13","1:04","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",7,"Marcin Jagoda",1980-12-28,36.347707,75,"Poland","Tomas Salava",1983-04-17,34.0479124,73,"Czech Republic","Q40","Christian Honer",1995-05-08,21.9904175,73,"United States","Jonathan Alvarez",1974-06-24,42.8610541,70,"United States","Q25","21-14, 17-21, 15-13","1:03","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",8,"Chris Luers",1974-07-30,42.7624914,75,"United States","Jonathan Drake",1989-10-25,27.523614,74,"United States","Q8","Mike Stewart",1989-03-09,28.1533196,,"United States","Ric Cervantes",1988-02-06,29.2402464,71,"United States","Q57","26-24, 21-13","0:46","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",9,"Dan Buehring",1985-10-14,31.5537303,76,"United States","Matthew McCarthy",1986-08-14,30.7214237,80,"United States","Q5","Ivan Paulenko",1977-11-09,39.4825462,,"United States","Maxwell Ransom",1989-10-08,27.5701574,,"United States","Q60","21-15, 21-10","0:30","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",10,"Tim May",1979-07-28,37.7686516,,"United States","Travis Schoonover",1982-12-10,34.3983573,75,"United States","Q28","Andor Gyulai",1976-03-26,41.1060917,,"United States","Rob McLean",1990-11-11,26.477755,,"United States","Q37","21-10, 18-21, 15-11","0:53","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",11,"Danko Iordanov",1977-07-16,39.8001369,77,"United States","Mike Maghy",1987-09-21,29.6180698,74,"United States","Q21","Kevin Beukema",1980-02-20,37.2019165,75,"United States","Mason Chevron",1985-10-19,31.5400411,,"United States","Q44","17-21, 21-14, 15-10","1:07","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",13,"Jason Medero",1982-04-19,35.0417522,,"United States","Tal Shavit",1986-04-07,31.0746064,,"United States","Q13","Bobby Bomberg",1978-11-08,38.4859685,,"United States","Robert Miller",1992-05-26,24.9390828,,"United States","Q52","21-13, 21-11","0:37","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",14,"Hawk Hatcher",1991-08-05,25.7467488,73,"United States","Szymon Tralka",1979-05-15,37.9712526,79,"Poland","Q45","Daniel Kirkpatrick",1989-09-13,27.6386037,,"United States","Dillon Cox",1995-06-07,21.908282,,"United States","Q20","21-19, 21-16","0:48","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",15,"Bobby Jacobs",1986-03-11,31.1485284,,"United States","Justin Johnson",1990-08-05,26.7460643,,"United States","Q36","David Smith",1972-02-26,45.1854894,75,"United States","Nathan Yang",1991-06-15,25.8863792,75,"United States","Q29","21-15, 14-21, 15-8","0:55","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",18,"Orlando Irizarry",1985-09-27,31.6002738,,"Puerto Rico","Ozz Borges",1985-01-12,32.3066393,77,"Virgin Islands","Q30","Abel Gustafson",1987-10-11,29.5633128,77,"United States","Drew Pitlik",1983-07-18,33.7960301,,"United States","Q35","21-12, 18-21, 15-11","0:54","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",19,"Dylan Maarek",1993-08-13,23.7234771,,"United States","Reuben Danley",1978-05-26,38.9404517,77,"United States","Q19","Dylan Holland",1988-09-30,28.5913758,,"United States","Todd Hollenbeck",1985-02-05,32.2409309,,"United States","Q46","21-15, 21-15","0:36","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",20,"Garrett Wessberg",1991-03-23,26.1163587,,"United States","Jake Rosener",1987-06-28,29.8507871,78,"United States","Q14","Andrew Trivino",1990-07-26,26.7734428,,"United States","Tyler Lucas",1984-03-27,33.1033539,73,"United States","Q51","21-11, 21-12","0:34","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",21,"Ian Satterfield",1991-08-08,25.7385352,78,"United States","Travis Woloson",1991-11-09,25.4839151,76,"United States","Q11","Cole Fiers",1995-02-02,22.2505133,76,"United States","Jerry Graham",1971-04-02,46.0889802,74,"United States","Q54","21-11, 21-13","0:36","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Huntington Beach","United States",2017,2017-05-04,"M",22,"Bill Strickland",1980-12-26,36.3531828,81,"United States","Raffe Paulis",1986-05-13,30.9760438,74,"United States","Q22","Kevin Gregan",1973-06-06,43.9096509,74,"United States","Luke Myers",1979-08-14,37.7221081,75,"Canada","Q43","21-13, 17-21, 15-11","1:04","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
